incident_id,service,severity,opened_at,resolved_at,sla_breached,rca_present,owner_team
INC408002,notification-svc,SEV4,2026-06-21 04:19:58.934185,2026-06-23 09:16:46.324972,False,False,payments
INC408003,kyc-service,SEV4,2026-06-05 11:22:03.683623,2026-06-06 07:06:56.848664,False,True,payments
INC408004,auth-service,SEV4,2025-11-16 17:38:34.274836,2025-11-25 16:41:31.937221,True,True,sre
INC408005,notification-svc,SEV3,2026-03-20 13:50:00.327055,2026-03-22 08:38:49.430403,True,True,security
INC408006,core-banking,SEV3,2026-05-25 03:23:02.096517,2026-05-25 19:41:48.006769,False,True,security
INC408007,notification-svc,SEV4,2026-04-14 08:14:26.973759,2026-04-22 07:33:07.086759,True,True,sre
INC408008,auth-service,SEV4,2026-03-18 07:18:38.100996,2026-03-22 09:36:19.790786,True,True,platform
INC408009,payments-api,SEV3,2026-05-22 19:25:58.224115,2026-05-23 10:44:20.678754,False,True,security
INC408010,payments-api,SEV2,2026-07-21 20:39:05.602421,2026-07-22 01:26:16.480453,False,False,core-banking
INC408011,notification-svc,SEV4,2025-11-25 04:54:10.071275,2025-11-29 05:14:33.250567,True,True,platform
INC408012,notification-svc,SEV2,2026-08-13 14:50:59.023279,2026-08-13 18:39:43.645362,False,True,core-banking
INC408013,payments-api,SEV3,2025-10-05 12:03:04.976869,2025-10-06 18:44:36.848758,True,False,platform
INC408014,kyc-service,SEV4,2026-01-07 12:30:45.674369,2026-01-09 06:20:26.213734,False,True,core-banking
INC408015,auth-service,SEV4,2025-10-19 23:35:52.127111,2025-10-22 06:11:49.074888,False,True,payments
INC408016,core-banking,SEV4,2025-12-11 20:21:46.863085,2025-12-15 22:34:40.104041,True,True,platform
INC408017,notification-svc,SEV4,2026-02-25 23:52:00.658287,2026-03-06 15:48:35.026103,True,True,security
INC408018,payments-api,SEV3,2026-07-01 02:57:43.494367,2026-07-01 05:08:28.346592,False,False,core-banking
INC408019,notification-svc,SEV4,2026-06-22 23:41:24.002345,2026-06-23 04:06:26.318790,False,True,platform
INC408020,notification-svc,SEV2,2025-10-31 02:54:11.923556,2025-10-31 07:56:37.216532,False,True,sre
INC408021,notification-svc,SEV4,2026-05-24 01:27:38.814713,2026-05-24 19:21:15.920172,False,True,sre
INC408022,ledger-svc,SEV3,2026-01-12 03:48:25.822289,2026-01-12 11:43:54.199868,False,True,platform
INC408023,auth-service,SEV3,2026-04-25 20:27:05.530594,2026-04-26 07:14:58.321362,False,True,payments
INC408024,payments-api,SEV2,2025-11-16 15:39:49.728974,2025-11-16 21:15:17.083922,False,True,payments
INC408025,ledger-svc,SEV3,2026-01-12 15:01:31.574200,2026-01-15 05:52:56.114997,True,True,core-banking
INC408026,ledger-svc,SEV4,2026-07-04 10:46:40.240297,2026-07-05 17:23:17.486444,False,True,payments
INC408027,payments-api,SEV4,2025-08-24 04:10:22.829815,2025-08-24 18:55:40.341636,False,True,core-banking
INC408028,kyc-service,SEV3,2026-07-30 03:58:55.117783,2026-07-30 10:05:31.322150,False,True,platform
INC408029,auth-service,SEV3,2026-03-12 08:50:05.325414,2026-03-12 17:10:21.938361,False,True,security
INC408030,auth-service,SEV3,2026-04-09 07:42:08.333677,2026-04-09 20:25:37.200757,False,True,core-banking
INC408031,payments-api,SEV3,2025-11-02 06:05:21.502050,2025-11-04 17:26:25.617889,True,True,payments
INC408032,kyc-service,SEV2,2026-01-07 14:24:01.128561,2026-01-07 19:33:04.675467,False,True,platform
INC408033,kyc-service,SEV3,2026-03-03 05:15:09.421739,2026-03-03 16:30:47.017624,False,True,security
INC408034,kyc-service,SEV4,2025-09-14 01:56:01.213423,2025-09-15 12:46:58.307573,False,False,security
INC408035,core-banking,SEV4,2026-07-24 19:28:40.408110,2026-07-25 23:15:20.851098,False,True,platform
INC408036,notification-svc,SEV3,2026-02-22 20:46:35.461603,2026-02-23 16:53:52.470430,False,True,payments
INC408037,auth-service,SEV4,2026-06-19 19:14:32.352792,2026-06-20 13:31:33.936028,False,True,sre
INC408038,kyc-service,SEV2,2026-06-23 16:24:32.644588,2026-06-24 09:58:43.142727,True,False,platform
INC408039,core-banking,SEV4,2026-03-07 13:51:46.562348,2026-03-14 21:36:55.687079,True,True,security
INC408040,auth-service,SEV3,2026-06-09 00:41:01.006030,2026-06-09 21:27:27.378698,False,False,sre
INC408041,kyc-service,SEV2,2025-09-16 23:01:27.501132,2025-09-17 13:46:43.777173,True,False,payments
INC408042,core-banking,SEV4,2025-10-16 16:46:37.393596,2025-10-18 02:43:16.854599,False,True,payments
INC408043,kyc-service,SEV4,2025-12-11 17:06:37.905308,2025-12-13 10:45:38.533724,False,False,platform
INC408044,core-banking,SEV3,2026-04-10 22:45:05.513003,2026-04-11 19:47:36.942926,False,True,payments
INC408045,ledger-svc,SEV3,2026-06-29 20:30:29.610813,2026-06-30 12:02:51.751494,False,True,core-banking
INC408046,notification-svc,SEV3,2026-06-16 14:02:22.766480,2026-06-17 07:36:59.932726,False,False,payments
INC408047,auth-service,SEV4,2025-08-25 10:44:47.959810,2025-08-26 11:21:27.049533,False,False,security
INC408048,payments-api,SEV3,2026-01-10 19:51:41.219125,2026-01-11 17:10:29.413757,False,False,payments
INC408049,core-banking,SEV3,2026-08-11 00:46:14.912905,2026-08-13 13:29:05.990037,True,False,sre
INC408050,auth-service,SEV2,2026-06-18 20:07:59.112523,2026-06-19 18:32:56.830157,True,False,sre
INC408051,kyc-service,SEV4,2026-08-10 01:08:07.393002,2026-08-10 08:02:56.759246,False,False,security
INC408052,payments-api,SEV3,2026-04-28 23:52:48.882093,2026-04-29 17:34:51.827622,False,False,payments
INC408053,notification-svc,SEV4,2026-08-19 14:23:48.456620,2026-08-26 00:28:42.156603,True,False,sre
INC408054,core-banking,SEV3,2026-02-04 11:49:43.991161,2026-02-04 21:14:21.760370,False,False,platform
INC408055,notification-svc,SEV4,2026-02-09 04:02:27.997550,2026-02-09 13:47:53.580016,False,True,sre
INC408056,core-banking,SEV4,2026-07-13 11:25:53.874718,2026-07-14 03:50:55.417716,False,False,platform
INC408057,auth-service,SEV3,2026-03-28 08:09:04.784878,2026-03-29 16:50:14.027029,True,True,core-banking
INC408058,notification-svc,SEV4,2026-08-15 13:56:26.823135,2026-08-18 03:41:04.089035,False,True,security
INC408059,auth-service,SEV4,2025-12-21 11:04:12.376794,2025-12-23 18:30:19.497382,False,True,platform
INC408060,payments-api,SEV3,2025-10-19 23:37:24.287102,2025-10-20 13:11:10.723662,False,True,platform
INC408061,payments-api,SEV4,2026-05-30 21:04:10.315385,2026-05-31 18:37:30.294795,False,True,security
INC408062,core-banking,SEV2,2026-05-07 07:44:14.762632,2026-05-07 09:51:23.430562,False,True,sre
INC408063,kyc-service,SEV4,2025-09-23 10:30:26.362907,2025-09-29 14:35:31.289576,True,True,platform
INC408064,auth-service,SEV4,2025-09-24 17:10:17.758502,2025-09-30 02:19:17.740012,True,True,payments
INC408065,ledger-svc,SEV4,2026-01-08 03:43:11.891776,2026-01-11 18:13:02.374901,True,True,core-banking
INC408066,notification-svc,SEV3,2026-03-20 22:42:30.830076,2026-03-21 11:02:17.498050,False,True,core-banking
INC408067,auth-service,SEV4,2025-09-12 08:47:45.928870,2025-09-14 08:49:57.597499,False,True,platform
INC408068,core-banking,SEV4,2026-05-20 20:42:46.626471,2026-05-26 07:46:30.799779,True,True,sre
INC408069,ledger-svc,SEV4,2026-08-06 01:27:30.929298,2026-08-08 00:11:13.209469,False,True,payments
INC408070,auth-service,SEV3,2026-04-23 04:00:16.250920,2026-04-25 18:08:55.134666,True,True,security
INC408071,core-banking,SEV3,2025-10-27 17:27:21.364597,2025-10-28 09:51:29.416132,False,True,platform
INC408072,ledger-svc,SEV4,2026-06-04 00:31:54.938836,2026-06-08 13:48:23.374591,True,True,payments
INC408073,notification-svc,SEV4,2026-03-19 22:01:05.462921,2026-03-20 21:19:12.729223,False,True,core-banking
INC408074,auth-service,SEV2,2025-10-14 09:44:29.975606,2025-10-14 22:53:10.203622,True,False,sre
INC408075,ledger-svc,SEV4,2026-01-04 15:37:08.009584,2026-01-04 20:59:08.962527,False,False,core-banking
INC408076,ledger-svc,SEV4,2025-10-04 18:27:36.468807,2025-10-05 05:36:21.066741,False,False,sre
INC408077,auth-service,SEV3,2026-06-01 15:51:30.134930,2026-06-01 19:03:28.164517,False,True,sre
INC408078,ledger-svc,SEV3,2026-04-11 18:19:11.804280,2026-04-11 20:31:07.581194,False,True,core-banking
INC408079,ledger-svc,SEV2,2026-04-25 10:54:31.047923,2026-04-25 21:40:41.861152,True,True,core-banking
INC408080,kyc-service,SEV4,2025-09-10 07:50:41.018697,2025-09-11 14:25:01.598653,False,False,security
INC408081,core-banking,SEV4,2025-09-19 19:28:57.249348,2025-09-25 12:16:58.385983,True,True,sre
INC408082,notification-svc,SEV3,2025-11-15 20:07:53.349167,2025-11-16 12:30:16.466170,False,True,platform
INC408083,ledger-svc,SEV4,2026-07-29 10:23:44.114478,2026-08-05 11:47:52.351888,True,False,payments
INC408084,payments-api,SEV3,2026-05-05 10:29:18.606046,2026-05-06 00:58:41.581983,False,False,core-banking
INC408085,notification-svc,SEV4,2025-11-04 10:42:05.464802,2025-11-05 23:04:05.523268,False,True,security
INC408086,payments-api,SEV4,2026-07-16 06:51:14.303315,2026-07-17 01:45:26.332708,False,True,core-banking
INC408087,kyc-service,SEV3,2026-03-18 06:40:17.035158,2026-03-18 17:39:31.522061,False,False,platform
INC408088,payments-api,SEV4,2026-06-16 12:02:47.054398,2026-06-18 12:25:09.210297,False,True,core-banking
INC408089,payments-api,SEV4,2025-12-11 15:54:57.810464,2025-12-13 10:45:36.275267,False,False,core-banking
INC408090,kyc-service,SEV4,2026-04-28 07:31:32.865141,2026-04-28 08:43:33.843436,False,True,sre
INC408091,payments-api,SEV1,2026-07-24 06:36:46.732738,2026-07-24 06:59:05.291174,False,True,security
INC408092,core-banking,SEV4,2025-09-04 18:57:53.142601,2025-09-10 06:51:43.016569,True,True,core-banking
INC408093,notification-svc,SEV3,2026-07-16 20:53:17.590098,2026-07-17 02:05:38.409278,False,True,sre
INC408094,notification-svc,SEV2,2026-01-17 09:23:07.123178,2026-01-17 12:51:44.529402,False,True,core-banking
INC408095,ledger-svc,SEV2,2025-10-19 09:38:03.770428,2025-10-19 15:01:02.499463,False,False,core-banking
INC408096,auth-service,SEV4,2025-10-31 06:57:22.747960,2025-10-31 21:10:45.267165,False,True,payments
INC408097,auth-service,SEV4,2026-03-12 10:19:36.328741,2026-03-18 20:59:35.830222,True,True,security
INC408098,core-banking,SEV1,2026-01-18 15:11:11.660885,2026-01-18 15:46:45.586471,False,False,payments
INC408099,auth-service,SEV4,2026-01-27 23:54:53.793187,2026-02-01 22:44:10.838657,True,True,payments
INC408100,core-banking,SEV2,2026-06-25 23:15:36.044691,2026-06-26 04:21:29.638013,False,True,sre
INC408101,kyc-service,SEV4,2026-01-03 15:49:10.745149,2026-01-10 11:26:15.286735,True,False,payments
INC408102,auth-service,SEV3,2026-06-26 15:43:50.741558,2026-06-27 08:11:47.672285,False,True,security
INC408103,ledger-svc,SEV3,2026-01-27 05:43:11.677153,2026-01-30 05:07:31.683059,True,True,payments
INC408104,ledger-svc,SEV4,2026-07-11 12:18:04.807619,2026-07-17 19:23:08.003230,True,False,payments
INC408105,notification-svc,SEV3,2026-08-16 19:02:25.096106,2026-08-17 06:16:35.304536,False,True,core-banking
INC408106,core-banking,SEV3,2026-03-30 06:12:11.623199,2026-03-30 20:57:14.086163,False,True,platform
INC408107,auth-service,SEV3,2026-07-29 09:49:51.212447,2026-07-31 01:33:12.721032,True,True,payments
INC408108,core-banking,SEV2,2026-07-14 02:32:23.073872,2026-07-14 08:49:25.267060,False,True,core-banking
INC408109,kyc-service,SEV2,2026-01-29 04:07:05.582660,2026-01-29 10:45:37.975026,False,True,core-banking
INC408110,ledger-svc,SEV2,2026-02-20 18:49:12.698164,2026-02-21 01:40:32.111634,False,True,payments
INC408111,ledger-svc,SEV3,2025-12-29 11:41:43.375778,2025-12-31 03:15:17.145850,True,True,platform
INC408112,auth-service,SEV4,2026-08-17 21:46:06.958477,2026-08-18 18:05:30.438055,False,False,sre
INC408113,payments-api,SEV3,2025-11-05 20:07:24.878767,2025-11-05 23:11:50.352167,False,True,core-banking
INC408114,kyc-service,SEV4,2025-12-08 22:21:15.099300,2025-12-09 12:20:50.522206,False,True,core-banking
INC408115,notification-svc,SEV3,2026-03-25 05:32:56.880392,2026-03-25 19:04:12.124707,False,True,sre
INC408116,ledger-svc,SEV3,2026-04-25 07:28:04.443997,2026-04-25 16:29:35.850984,False,True,sre
INC408117,auth-service,SEV3,2025-08-27 13:23:01.382101,2025-08-28 07:31:10.205682,False,True,security
INC408118,auth-service,SEV3,2026-05-15 02:47:00.631029,2026-05-15 11:38:58.750561,False,True,security
INC408119,payments-api,SEV4,2025-09-29 18:40:00.916361,2025-10-02 02:48:28.755948,False,True,security
INC408120,ledger-svc,SEV3,2026-06-25 12:46:11.324826,2026-06-27 19:56:47.794100,True,True,security
INC408121,auth-service,SEV3,2025-08-31 01:59:23.794109,2025-09-01 13:01:25.170699,True,True,sre
INC408122,core-banking,SEV3,2026-04-16 02:14:50.833247,2026-04-16 05:54:16.489056,False,True,sre
INC408123,auth-service,SEV4,2026-02-18 13:01:55.702213,2026-02-27 07:32:49.342249,True,True,security
INC408124,notification-svc,SEV4,2026-07-01 05:23:29.499332,2026-07-03 10:07:10.504982,False,False,platform
INC408125,auth-service,SEV3,2025-09-02 19:48:11.000798,2025-09-02 23:57:39.728860,False,True,payments
INC408126,auth-service,SEV2,2026-04-17 03:12:40.247121,2026-04-17 05:46:34.715458,False,True,security
INC408127,notification-svc,SEV4,2025-10-21 14:58:16.692527,2025-10-24 02:47:25.212161,False,False,payments
INC408128,auth-service,SEV3,2025-11-26 08:14:47.424611,2025-11-28 22:12:28.445953,True,True,payments
INC408129,kyc-service,SEV3,2026-06-19 20:11:32.578581,2026-06-20 12:48:15.899658,False,True,security
INC408130,core-banking,SEV3,2026-06-19 21:19:00.874702,2026-06-20 15:12:41.542931,False,True,sre
INC408131,core-banking,SEV4,2026-04-12 15:07:10.181081,2026-04-17 22:24:23.889067,True,True,payments
INC408132,kyc-service,SEV3,2026-04-04 00:56:59.882053,2026-04-04 10:58:12.970948,False,True,sre
INC408133,kyc-service,SEV4,2026-05-03 06:08:59.913100,2026-05-05 19:02:36.127350,False,True,payments
INC408134,ledger-svc,SEV2,2026-06-07 03:07:48.142553,2026-06-07 16:23:50.117905,True,True,core-banking
INC408135,ledger-svc,SEV3,2026-07-31 09:57:21.131035,2026-07-31 17:52:27.844961,False,True,platform
INC408136,auth-service,SEV1,2025-11-12 08:08:42.933688,2025-11-12 08:28:26.807028,False,True,sre
INC408137,core-banking,SEV3,2025-11-18 11:29:03.592663,2025-11-19 07:43:51.700287,False,True,platform
INC408138,ledger-svc,SEV3,2025-09-27 21:43:10.115697,2025-09-28 14:55:51.686295,False,True,security
INC408139,ledger-svc,SEV3,2026-08-14 21:00:00.649138,2026-08-15 10:42:23.517337,False,True,security
INC408140,core-banking,SEV3,2025-09-07 04:00:39.473074,2025-09-07 10:46:45.835137,False,True,security
INC408141,payments-api,SEV3,2026-05-12 05:37:22.367288,2026-05-13 02:19:03.838418,False,True,payments
INC408142,auth-service,SEV3,2026-06-09 21:38:16.628776,2026-06-10 00:17:31.147596,False,True,core-banking
INC408143,kyc-service,SEV4,2026-03-25 09:38:22.897542,2026-04-02 10:41:18.783457,True,False,sre
INC408144,core-banking,SEV4,2026-06-08 12:32:23.695610,2026-06-08 19:57:22.419587,False,True,payments
INC408145,notification-svc,SEV2,2026-02-17 13:38:05.003686,2026-02-17 14:44:42.343594,False,False,sre
INC408146,ledger-svc,SEV3,2025-10-28 05:33:49.331770,2025-10-28 22:25:40.717539,False,True,sre
INC408147,notification-svc,SEV4,2026-02-01 13:08:44.991012,2026-02-01 17:24:05.370284,False,True,platform
INC408148,payments-api,SEV3,2026-04-02 19:44:08.434714,2026-04-03 15:16:37.773476,False,True,core-banking
INC408149,auth-service,SEV3,2025-12-11 11:15:37.516661,2025-12-11 16:56:14.640458,False,False,payments
INC408150,auth-service,SEV2,2025-09-08 20:06:24.551684,2025-09-09 19:27:54.993616,True,False,core-banking
INC408151,payments-api,SEV3,2025-10-30 07:02:37.779902,2025-10-30 07:37:08.467471,False,True,sre
INC408152,core-banking,SEV2,2026-08-07 07:04:29.935919,2026-08-07 11:02:00.507747,False,True,sre
INC408153,kyc-service,SEV2,2025-11-26 07:06:25.853058,2025-11-26 19:43:16.761432,True,False,platform
INC408154,kyc-service,SEV2,2026-04-03 02:36:00.908262,2026-04-03 12:42:37.759562,True,True,payments
INC408155,core-banking,SEV4,2026-03-05 21:47:12.655350,2026-03-12 13:42:52.020830,True,True,security
INC408156,payments-api,SEV3,2026-06-09 10:02:13.891155,2026-06-09 21:43:59.576375,False,True,platform
INC408157,auth-service,SEV4,2025-11-11 18:52:07.083824,2025-11-12 21:42:15.638247,False,True,platform
INC408158,kyc-service,SEV4,2026-04-23 18:58:10.025180,2026-04-29 13:05:19.614332,True,True,core-banking
INC408159,auth-service,SEV2,2026-04-30 04:52:05.457106,2026-04-30 10:50:51.145639,False,True,payments
INC408160,payments-api,SEV2,2026-01-19 22:27:34.996399,2026-01-20 12:27:09.771697,True,True,platform
INC408161,kyc-service,SEV3,2026-03-15 13:15:24.590359,2026-03-16 08:59:36.298598,False,True,platform
INC408162,ledger-svc,SEV4,2026-06-30 15:47:36.192443,2026-07-02 17:30:08.161345,False,True,payments
INC408163,kyc-service,SEV4,2026-01-10 16:55:18.559236,2026-01-17 22:42:56.033079,True,True,security
INC408164,kyc-service,SEV3,2026-05-08 00:50:00.250435,2026-05-10 08:09:07.192749,True,False,platform
INC408165,core-banking,SEV1,2025-12-08 02:35:30.254134,2025-12-08 06:49:41.633013,True,False,payments
INC408166,auth-service,SEV3,2026-01-28 09:25:05.632249,2026-01-29 06:44:09.726001,False,False,sre
INC408167,ledger-svc,SEV2,2025-10-12 23:04:45.936610,2025-10-13 03:07:27.349048,False,False,payments
INC408168,core-banking,SEV3,2026-04-20 22:59:27.339401,2026-04-21 03:20:43.984635,False,True,core-banking
INC408169,payments-api,SEV3,2026-05-12 02:17:25.984897,2026-05-12 15:45:50.791635,False,True,security
INC408170,payments-api,SEV4,2026-01-03 21:22:48.244857,2026-01-06 03:33:20.024788,False,True,core-banking
INC408171,payments-api,SEV1,2025-11-28 15:37:17.730784,2025-11-28 18:42:57.770343,True,True,payments
INC408172,core-banking,SEV3,2025-08-28 10:44:16.723013,2025-08-28 18:16:18.505791,False,True,core-banking
INC408173,payments-api,SEV3,2026-05-15 15:43:37.664263,2026-05-16 02:03:42.789087,False,False,security
INC408174,core-banking,SEV3,2026-04-15 10:06:29.316523,2026-04-15 18:54:10.063906,False,True,platform
INC408175,ledger-svc,SEV4,2025-09-15 14:30:12.715883,2025-09-16 21:43:29.034394,False,True,sre
INC408176,payments-api,SEV1,2025-09-15 02:24:57.960522,2025-09-15 04:09:45.332431,False,True,platform
INC408177,core-banking,SEV4,2025-09-27 05:52:51.456740,2025-10-03 17:40:48.020225,True,True,sre
INC408178,core-banking,SEV4,2026-07-24 03:23:47.124443,2026-07-25 09:12:26.702228,False,True,sre
INC408179,notification-svc,SEV2,2026-04-23 21:16:03.945432,2026-04-24 02:28:19.437533,False,True,core-banking
INC408180,core-banking,SEV4,2025-09-27 05:12:17.077876,2025-09-29 18:08:47.942332,False,True,sre
INC408181,payments-api,SEV4,2026-05-18 16:16:56.521530,2026-05-27 09:08:56.932253,True,False,platform
INC408182,auth-service,SEV4,2025-11-23 23:24:30.342558,2025-11-24 05:56:41.806018,False,True,security
INC408183,core-banking,SEV1,2026-06-05 04:59:59.470782,2026-06-05 06:45:17.177496,False,True,core-banking
INC408184,core-banking,SEV4,2026-03-14 23:06:31.982255,2026-03-22 07:25:41.356186,True,True,payments
INC408185,ledger-svc,SEV2,2025-09-30 19:49:10.611272,2025-09-30 21:00:50.490781,False,True,payments
INC408186,core-banking,SEV4,2025-12-14 06:28:59.578620,2025-12-19 09:06:08.115364,True,True,core-banking
INC408187,notification-svc,SEV4,2026-01-05 15:32:02.676786,2026-01-06 00:57:55.936092,False,True,payments
INC408188,ledger-svc,SEV3,2025-10-10 21:04:53.834350,2025-10-11 03:36:23.967560,False,True,security
INC408189,notification-svc,SEV1,2026-07-11 16:32:19.297183,2026-07-11 21:05:29.007128,True,False,security
INC408190,core-banking,SEV2,2026-03-30 17:56:03.673914,2026-03-30 20:40:59.288183,False,False,security
INC408191,core-banking,SEV3,2025-12-02 04:17:38.664039,2025-12-05 00:54:15.795509,True,True,core-banking
INC408192,core-banking,SEV4,2026-03-03 09:15:12.013842,2026-03-04 20:36:04.732619,False,True,sre
INC408193,notification-svc,SEV1,2026-07-03 16:22:18.873254,2026-07-03 17:58:10.313821,False,True,core-banking
INC408194,ledger-svc,SEV2,2025-10-18 00:33:58.742876,2025-10-18 11:45:36.146820,True,False,platform
INC408195,core-banking,SEV4,2026-06-06 22:53:44.667974,2026-06-09 01:24:50.199318,False,False,security
INC408196,kyc-service,SEV2,2026-08-14 12:36:22.772243,2026-08-14 13:21:48.806741,False,False,security
INC408197,ledger-svc,SEV3,2026-02-23 05:52:20.373892,2026-02-24 17:06:51.913123,True,True,core-banking
INC408198,notification-svc,SEV3,2026-05-17 05:53:26.711266,2026-05-18 00:57:54.351244,False,False,security
INC408199,payments-api,SEV3,2026-03-01 03:30:50.873988,2026-03-03 12:41:45.366067,True,True,payments
INC408200,kyc-service,SEV3,2025-10-21 12:46:36.471448,2025-10-21 20:59:57.740459,False,True,platform
INC408201,kyc-service,SEV4,2026-01-17 12:09:13.341628,2026-01-17 16:44:45.300148,False,True,platform
INC408202,payments-api,SEV4,2026-04-28 23:08:31.342036,2026-05-01 09:02:30.789904,False,True,platform
INC408203,ledger-svc,SEV4,2026-05-28 13:34:24.436915,2026-05-31 02:42:24.979605,False,True,platform
INC408204,payments-api,SEV4,2026-06-09 08:54:20.315548,2026-06-16 14:19:02.872254,True,False,core-banking
INC408205,core-banking,SEV4,2026-06-22 01:47:15.868859,2026-06-24 06:28:10.851751,False,False,core-banking
INC408206,notification-svc,SEV2,2026-07-11 00:41:10.125236,2026-07-11 14:09:23.822492,True,False,core-banking
INC408207,kyc-service,SEV2,2026-08-17 09:38:41.778699,2026-08-18 02:02:18.253676,True,True,security
INC408208,core-banking,SEV4,2026-03-01 06:19:16.240538,2026-03-03 17:40:39.321199,False,True,sre
INC408209,auth-service,SEV4,2026-02-22 03:45:30.515132,2026-02-26 21:40:01.669043,True,True,payments
INC408210,auth-service,SEV4,2026-01-19 15:41:24.791051,2026-01-22 07:54:01.973745,False,True,platform
INC408211,core-banking,SEV4,2026-03-17 07:35:23.608950,2026-03-17 10:30:22.546198,False,True,payments
INC408212,notification-svc,SEV2,2025-11-20 01:36:30.568926,2025-11-20 06:45:41.467816,False,True,security
INC408213,notification-svc,SEV4,2026-06-18 18:10:31.900816,2026-06-20 11:34:20.650603,False,True,core-banking
INC408214,notification-svc,SEV3,2026-01-16 05:27:13.939606,2026-01-16 17:35:35.925272,False,True,platform
INC408215,payments-api,SEV4,2026-06-08 13:30:50.339517,2026-06-10 21:58:17.493665,False,True,payments
INC408216,kyc-service,SEV3,2025-11-17 16:36:24.594205,2025-11-18 08:51:17.897822,False,True,sre
INC408217,payments-api,SEV3,2025-11-24 14:51:00.604062,2025-11-25 06:44:28.190102,False,True,platform
INC408218,kyc-service,SEV4,2026-01-21 00:38:34.163136,2026-01-26 21:08:45.478091,True,True,payments
INC408219,core-banking,SEV4,2026-05-27 20:06:41.956750,2026-05-29 21:27:23.436244,False,True,core-banking
INC408220,ledger-svc,SEV3,2025-10-12 00:33:29.370007,2025-10-14 07:54:02.167768,True,True,security
INC408221,core-banking,SEV4,2025-09-15 05:38:10.462882,2025-09-17 13:13:36.417785,False,True,core-banking
INC408222,ledger-svc,SEV4,2026-01-14 05:07:10.234514,2026-01-20 13:19:54.234763,True,True,sre
INC408223,kyc-service,SEV3,2026-04-12 06:15:29.321981,2026-04-14 10:47:57.057196,True,True,payments
INC408224,core-banking,SEV2,2026-04-02 11:01:02.301028,2026-04-03 02:25:31.989243,True,True,platform
INC408225,payments-api,SEV4,2026-06-14 18:17:43.097757,2026-06-15 14:00:29.493264,False,True,security
INC408226,auth-service,SEV3,2025-11-26 04:44:42.089202,2025-11-27 11:37:28.970007,True,True,platform
INC408227,ledger-svc,SEV4,2025-08-20 02:03:27.233605,2025-08-22 10:00:06.724160,False,True,platform
INC408228,auth-service,SEV4,2025-12-10 10:33:45.240328,2025-12-18 08:53:02.804315,True,True,payments
INC408229,payments-api,SEV4,2026-02-01 22:50:35.940122,2026-02-02 14:18:36.692770,False,True,platform
INC408230,kyc-service,SEV4,2026-05-10 18:39:32.388660,2026-05-12 16:41:38.233118,False,True,core-banking
INC408231,auth-service,SEV4,2025-09-22 08:35:35.267862,2025-09-24 22:35:48.469691,False,True,security
INC408232,ledger-svc,SEV3,2026-02-22 08:41:27.426227,2026-02-22 17:07:53.732119,False,True,platform
INC408233,ledger-svc,SEV2,2025-12-11 01:57:30.430080,2025-12-11 03:48:05.456756,False,False,core-banking
INC408234,kyc-service,SEV4,2026-06-16 20:26:16.082559,2026-06-18 03:03:11.090990,False,True,security
INC408235,ledger-svc,SEV3,2025-09-08 22:11:50.153413,2025-09-08 23:16:32.937716,False,False,security
INC408236,kyc-service,SEV3,2026-06-30 09:22:42.145732,2026-06-30 13:56:30.081565,False,True,platform
INC408237,payments-api,SEV4,2026-05-20 17:12:26.541842,2026-05-29 11:12:53.831850,True,True,platform
INC408238,payments-api,SEV4,2026-02-10 09:06:38.012710,2026-02-12 03:16:58.289694,False,True,platform
INC408239,core-banking,SEV2,2025-12-04 12:32:20.191409,2025-12-04 15:03:22.999953,False,True,security
INC408240,ledger-svc,SEV4,2025-10-27 04:42:26.365919,2025-11-01 00:20:28.400205,True,False,platform
INC408241,payments-api,SEV3,2025-09-06 21:04:12.444958,2025-09-07 00:42:52.446694,False,True,platform
INC408242,ledger-svc,SEV3,2025-10-14 09:09:20.146168,2025-10-14 10:29:29.434005,False,False,core-banking
INC408243,kyc-service,SEV3,2026-06-25 07:05:47.738458,2026-06-25 11:43:29.160329,False,True,core-banking
INC408244,auth-service,SEV3,2026-08-08 19:06:42.078441,2026-08-09 04:40:29.596370,False,True,core-banking
INC408245,payments-api,SEV4,2025-10-22 15:55:35.655596,2025-10-23 18:46:32.942215,False,True,platform
INC408246,notification-svc,SEV3,2026-04-24 06:43:17.561546,2026-04-26 08:41:51.207843,True,False,core-banking
INC408247,core-banking,SEV3,2026-03-28 06:44:07.380601,2026-03-28 16:50:23.764716,False,False,payments
INC408248,payments-api,SEV4,2026-06-07 19:34:51.889817,2026-06-09 13:34:04.819292,False,True,payments
INC408249,auth-service,SEV3,2025-10-13 18:10:23.816228,2025-10-14 07:47:56.458527,False,False,security
INC408250,payments-api,SEV3,2026-08-17 18:50:46.221355,2026-08-18 08:50:38.908170,False,False,platform
INC408251,payments-api,SEV2,2026-08-13 15:32:10.031544,2026-08-13 18:54:46.602370,False,False,payments
INC408252,payments-api,SEV4,2026-03-21 04:31:04.746378,2026-03-23 16:35:38.043096,False,True,security
INC408253,payments-api,SEV4,2026-04-25 19:58:10.400338,2026-04-26 18:24:46.536224,False,True,sre
INC408254,kyc-service,SEV2,2026-03-02 11:11:17.929801,2026-03-03 01:23:28.835208,True,False,payments
INC408255,kyc-service,SEV3,2026-03-22 12:25:17.405949,2026-03-22 23:30:40.582497,False,True,core-banking
