log_id,service,level,message_code,timestamp
LOG614666,auth-service,WARN,SLOW_QUERY,2026-06-19 22:38:56.130022
LOG614667,core-banking,INFO,REQUEST_OK,2026-07-25 05:14:25.533136
LOG614668,core-banking,INFO,CACHE_HIT,2026-07-07 19:29:39.598412
LOG614669,payments-api,INFO,REQUEST_OK,2026-03-14 19:46:48.951919
LOG614670,auth-service,INFO,APP_START,2026-07-10 12:47:47.053257
LOG614671,kyc-service,INFO,REQUEST_OK,2026-06-22 14:45:11.616134
LOG614672,ledger-svc,ERROR,AUTH_FAILURE,2026-03-20 11:04:59.467047
LOG614673,core-banking,INFO,CACHE_HIT,2026-07-15 11:16:26.527919
LOG614674,core-banking,INFO,CACHE_HIT,2026-05-27 16:29:20.853132
LOG614675,payments-api,INFO,APP_START,2026-07-06 13:39:58.860425
LOG614676,notification-svc,INFO,APP_START,2026-02-22 20:26:30.002711
LOG614677,auth-service,ERROR,AUTH_FAILURE,2026-08-09 06:00:00.598994
LOG614678,ledger-svc,INFO,APP_START,2026-07-18 17:13:34.605061
LOG614679,auth-service,WARN,RETRY_ATTEMPT,2026-06-11 01:20:32.518697
LOG614680,ledger-svc,WARN,SLOW_QUERY,2026-08-14 14:33:30.604193
LOG614681,ledger-svc,INFO,APP_START,2026-07-05 18:32:31.673183
LOG614682,kyc-service,INFO,REQUEST_OK,2026-05-20 00:13:39.611194
LOG614683,kyc-service,INFO,CACHE_HIT,2026-07-19 18:24:29.140759
LOG614684,core-banking,INFO,REQUEST_OK,2026-03-25 11:30:09.059421
LOG614685,kyc-service,INFO,CACHE_HIT,2026-06-27 03:40:07.849495
LOG614686,payments-api,ERROR,DB_CONN_FAILURE,2026-03-07 13:54:38.156065
LOG614687,auth-service,INFO,REQUEST_OK,2026-02-21 18:39:06.981649
LOG614688,payments-api,INFO,REQUEST_OK,2026-06-04 18:26:51.951556
LOG614689,notification-svc,INFO,REQUEST_OK,2026-07-21 01:26:36.947180
LOG614690,ledger-svc,INFO,REQUEST_OK,2026-04-19 10:17:32.781242
LOG614691,auth-service,INFO,APP_START,2026-02-27 23:56:34.002909
LOG614692,ledger-svc,INFO,REQUEST_OK,2026-06-18 22:25:30.737070
LOG614693,ledger-svc,INFO,REQUEST_OK,2026-03-16 04:14:54.892657
LOG614694,payments-api,INFO,CACHE_HIT,2026-03-24 14:41:49.677780
LOG614695,core-banking,WARN,CACHE_MISS,2026-06-03 14:00:05.261380
LOG614696,kyc-service,INFO,APP_START,2026-05-10 13:13:26.253399
LOG614697,auth-service,WARN,CACHE_MISS,2026-03-20 21:15:56.734642
LOG614698,auth-service,INFO,CACHE_HIT,2026-03-19 19:30:08.525308
LOG614699,core-banking,INFO,APP_START,2026-03-19 14:40:33.582600
LOG614700,core-banking,INFO,CACHE_HIT,2026-08-06 07:30:17.133380
LOG614701,core-banking,INFO,APP_START,2026-08-05 13:12:28.552354
LOG614702,ledger-svc,INFO,APP_START,2026-05-12 08:22:17.168578
LOG614703,core-banking,INFO,APP_START,2026-03-01 01:44:31.490231
LOG614704,kyc-service,INFO,REQUEST_OK,2026-06-14 01:55:25.704209
LOG614705,ledger-svc,INFO,REQUEST_OK,2026-07-23 00:38:27.777512
LOG614706,kyc-service,ERROR,AUTH_FAILURE,2026-06-28 22:43:38.727254
LOG614707,auth-service,WARN,CACHE_MISS,2026-06-18 05:37:35.547822
LOG614708,kyc-service,INFO,CACHE_HIT,2026-07-15 03:18:10.353654
LOG614709,ledger-svc,INFO,APP_START,2026-03-26 21:30:31.115493
LOG614710,notification-svc,INFO,APP_START,2026-07-05 05:56:01.541226
LOG614711,core-banking,INFO,CACHE_HIT,2026-03-26 22:09:32.293850
LOG614712,kyc-service,ERROR,UPSTREAM_TIMEOUT,2026-07-07 01:04:07.840646
LOG614713,kyc-service,INFO,APP_START,2026-05-04 00:55:18.784518
LOG614714,payments-api,INFO,APP_START,2026-02-26 02:13:11.503442
LOG614715,auth-service,INFO,APP_START,2026-03-01 17:15:20.118131
LOG614716,auth-service,INFO,REQUEST_OK,2026-07-31 06:45:59.769423
LOG614717,payments-api,INFO,APP_START,2026-03-09 19:42:00.526390
LOG614718,auth-service,INFO,REQUEST_OK,2026-08-03 01:34:06.633261
LOG614719,kyc-service,INFO,REQUEST_OK,2026-08-18 14:09:21.220543
LOG614720,core-banking,INFO,CACHE_HIT,2026-07-30 01:56:20.180078
LOG614721,notification-svc,INFO,REQUEST_OK,2026-06-19 00:49:16.777538
LOG614722,notification-svc,INFO,APP_START,2026-05-10 21:14:51.052812
LOG614723,notification-svc,INFO,REQUEST_OK,2026-05-30 09:52:18.897394
LOG614724,core-banking,WARN,SLOW_QUERY,2026-06-07 20:21:09.291042
LOG614725,core-banking,WARN,SLOW_QUERY,2026-04-09 21:59:47.492426
LOG614726,core-banking,INFO,CACHE_HIT,2026-08-04 23:39:36.980128
LOG614727,ledger-svc,INFO,REQUEST_OK,2026-02-26 05:33:16.097040
LOG614728,core-banking,INFO,APP_START,2026-05-23 20:29:47.399082
LOG614729,ledger-svc,INFO,REQUEST_OK,2026-05-18 19:21:35.187056
LOG614730,core-banking,INFO,CACHE_HIT,2026-05-23 03:30:48.902480
LOG614731,notification-svc,INFO,APP_START,2026-04-06 11:08:56.365235
LOG614732,payments-api,INFO,APP_START,2026-07-21 01:50:18.226706
LOG614733,auth-service,INFO,CACHE_HIT,2026-08-12 11:15:13.257477
LOG614734,notification-svc,INFO,REQUEST_OK,2026-06-27 09:00:18.233757
LOG614735,payments-api,INFO,APP_START,2026-06-07 22:24:11.927464
LOG614736,ledger-svc,INFO,APP_START,2026-06-04 10:22:18.419972
LOG614737,ledger-svc,INFO,CACHE_HIT,2026-05-01 19:21:29.269716
LOG614738,ledger-svc,INFO,REQUEST_OK,2026-07-30 23:15:13.833484
LOG614739,auth-service,INFO,APP_START,2026-03-02 05:00:01.746146
LOG614740,payments-api,ERROR,AUTH_FAILURE,2026-07-20 10:12:57.784636
LOG614741,core-banking,INFO,APP_START,2026-05-31 10:26:14.824031
LOG614742,notification-svc,INFO,APP_START,2026-06-22 04:57:20.680870
LOG614743,kyc-service,INFO,APP_START,2026-03-30 08:01:07.354985
LOG614744,ledger-svc,INFO,REQUEST_OK,2026-05-16 22:13:59.552744
LOG614745,ledger-svc,INFO,CACHE_HIT,2026-07-05 12:13:43.667729
LOG614746,auth-service,INFO,CACHE_HIT,2026-04-24 18:31:02.470159
LOG614747,kyc-service,ERROR,NPE,2026-05-26 06:51:46.683290
LOG614748,notification-svc,WARN,CACHE_MISS,2026-03-05 21:37:53.567593
LOG614749,auth-service,ERROR,UPSTREAM_TIMEOUT,2026-03-17 20:11:48.903406
LOG614750,kyc-service,WARN,RETRY_ATTEMPT,2026-05-23 05:16:42.851527
LOG614751,ledger-svc,WARN,RETRY_ATTEMPT,2026-04-30 11:36:42.020302
LOG614752,ledger-svc,INFO,CACHE_HIT,2026-04-18 02:56:53.430556
LOG614753,notification-svc,WARN,CACHE_MISS,2026-05-19 01:27:38.278383
LOG614754,kyc-service,INFO,REQUEST_OK,2026-06-26 03:42:07.626203
LOG614755,auth-service,INFO,APP_START,2026-04-22 10:36:38.367598
LOG614756,core-banking,INFO,REQUEST_OK,2026-04-28 08:59:11.254971
LOG614757,auth-service,INFO,APP_START,2026-06-27 16:05:52.628122
LOG614758,kyc-service,INFO,APP_START,2026-05-07 00:44:04.887812
LOG614759,notification-svc,INFO,REQUEST_OK,2026-07-12 19:56:31.419802
LOG614760,auth-service,INFO,APP_START,2026-07-12 09:57:15.484513
LOG614761,ledger-svc,INFO,CACHE_HIT,2026-07-01 03:46:59.011292
LOG614762,ledger-svc,INFO,CACHE_HIT,2026-03-09 21:07:36.796653
LOG614763,payments-api,WARN,SLOW_QUERY,2026-04-01 16:20:27.174055
LOG614764,kyc-service,INFO,CACHE_HIT,2026-03-13 01:15:50.249259
LOG614765,kyc-service,INFO,APP_START,2026-04-22 07:51:21.966695
LOG614766,notification-svc,ERROR,AUTH_FAILURE,2026-05-08 22:51:33.058445
LOG614767,kyc-service,WARN,RETRY_ATTEMPT,2026-06-05 11:43:08.696935
LOG614768,ledger-svc,WARN,RETRY_ATTEMPT,2026-07-02 11:18:26.093245
LOG614769,ledger-svc,INFO,APP_START,2026-03-24 02:02:25.403042
LOG614770,kyc-service,WARN,RETRY_ATTEMPT,2026-03-15 02:52:47.175007
LOG614771,auth-service,INFO,CACHE_HIT,2026-06-20 21:06:17.260210
LOG614772,notification-svc,INFO,APP_START,2026-07-20 23:52:33.044973
LOG614773,kyc-service,INFO,REQUEST_OK,2026-08-07 13:04:15.081227
LOG614774,auth-service,INFO,CACHE_HIT,2026-06-02 08:27:52.190746
LOG614775,core-banking,INFO,REQUEST_OK,2026-06-02 16:10:43.438363
LOG614776,core-banking,INFO,APP_START,2026-07-19 20:35:45.631452
LOG614777,notification-svc,WARN,RETRY_ATTEMPT,2026-08-10 20:25:30.203910
LOG614778,auth-service,ERROR,UPSTREAM_TIMEOUT,2026-05-22 19:28:42.686783
LOG614779,core-banking,INFO,CACHE_HIT,2026-04-12 15:02:43.945246
LOG614780,core-banking,INFO,CACHE_HIT,2026-03-18 15:44:57.066659
LOG614781,core-banking,INFO,CACHE_HIT,2026-02-26 19:28:32.651276
LOG614782,core-banking,WARN,RETRY_ATTEMPT,2026-04-18 17:08:42.218213
LOG614783,core-banking,INFO,REQUEST_OK,2026-05-12 21:42:32.381595
LOG614784,kyc-service,INFO,APP_START,2026-02-27 13:26:50.111133
LOG614785,kyc-service,ERROR,AUTH_FAILURE,2026-06-27 13:23:37.061636
LOG614786,payments-api,INFO,REQUEST_OK,2026-07-19 17:28:39.243279
LOG614787,auth-service,ERROR,DB_CONN_FAILURE,2026-08-14 15:01:38.893507
LOG614788,core-banking,INFO,CACHE_HIT,2026-04-18 09:20:27.407977
LOG614789,payments-api,INFO,CACHE_HIT,2026-05-30 02:10:10.179746
LOG614790,kyc-service,INFO,REQUEST_OK,2026-04-05 09:13:37.165928
LOG614791,notification-svc,ERROR,NPE,2026-05-14 05:10:07.065848
LOG614792,auth-service,ERROR,UPSTREAM_TIMEOUT,2026-06-03 02:29:03.230166
LOG614793,auth-service,INFO,CACHE_HIT,2026-03-07 06:58:02.262693
LOG614794,notification-svc,INFO,REQUEST_OK,2026-05-23 05:37:39.370453
LOG614795,payments-api,INFO,REQUEST_OK,2026-04-02 23:50:45.287705
LOG614796,notification-svc,WARN,RETRY_ATTEMPT,2026-06-09 10:05:49.416310
LOG614797,auth-service,INFO,APP_START,2026-05-31 06:42:13.640290
LOG614798,auth-service,INFO,CACHE_HIT,2026-04-29 02:05:17.928284
LOG614799,kyc-service,INFO,APP_START,2026-05-08 01:29:18.461805
LOG614800,kyc-service,INFO,CACHE_HIT,2026-04-15 02:38:36.269842
LOG614801,kyc-service,WARN,CACHE_MISS,2026-03-31 14:13:47.980378
LOG614802,ledger-svc,INFO,APP_START,2026-07-17 02:46:35.816710
LOG614803,core-banking,INFO,APP_START,2026-04-16 12:26:01.159242
LOG614804,kyc-service,INFO,REQUEST_OK,2026-05-11 01:04:50.154026
LOG614805,core-banking,INFO,REQUEST_OK,2026-07-25 03:55:45.876199
LOG614806,ledger-svc,INFO,REQUEST_OK,2026-05-16 10:33:46.085533
LOG614807,auth-service,INFO,APP_START,2026-06-24 00:38:32.930687
LOG614808,payments-api,INFO,APP_START,2026-06-04 03:44:39.434138
LOG614809,ledger-svc,INFO,REQUEST_OK,2026-07-02 15:56:51.534810
LOG614810,core-banking,INFO,REQUEST_OK,2026-03-28 03:15:21.048444
LOG614811,kyc-service,WARN,RETRY_ATTEMPT,2026-08-14 04:38:41.047211
LOG614812,kyc-service,INFO,REQUEST_OK,2026-05-13 05:06:10.427335
LOG614813,ledger-svc,WARN,RETRY_ATTEMPT,2026-03-27 16:07:00.598303
LOG614814,ledger-svc,WARN,CACHE_MISS,2026-07-29 17:49:23.282034
LOG614815,kyc-service,WARN,SLOW_QUERY,2026-03-07 01:32:21.620255
LOG614816,payments-api,ERROR,UPSTREAM_TIMEOUT,2026-04-08 19:52:24.649191
LOG614817,payments-api,WARN,RETRY_ATTEMPT,2026-05-23 05:41:46.187365
LOG614818,payments-api,INFO,REQUEST_OK,2026-07-06 23:23:50.607182
LOG614819,ledger-svc,ERROR,DB_CONN_FAILURE,2026-05-01 03:08:42.308884
LOG614820,kyc-service,WARN,SLOW_QUERY,2026-04-09 07:54:37.226567
LOG614821,ledger-svc,WARN,SLOW_QUERY,2026-05-19 01:23:23.804849
LOG614822,auth-service,INFO,APP_START,2026-07-26 21:33:40.799691
LOG614823,ledger-svc,WARN,CACHE_MISS,2026-08-07 07:01:46.160339
LOG614824,notification-svc,WARN,CACHE_MISS,2026-06-06 16:19:07.858933
LOG614825,payments-api,INFO,CACHE_HIT,2026-06-08 20:13:10.020817
LOG614826,payments-api,INFO,APP_START,2026-04-05 01:23:33.101141
LOG614827,kyc-service,ERROR,UPSTREAM_TIMEOUT,2026-05-15 13:57:56.213347
LOG614828,auth-service,WARN,RETRY_ATTEMPT,2026-07-12 23:02:51.595110
LOG614829,ledger-svc,INFO,REQUEST_OK,2026-06-10 10:49:22.347360
LOG614830,core-banking,ERROR,NPE,2026-04-24 06:03:35.810681
LOG614831,payments-api,INFO,REQUEST_OK,2026-04-14 11:14:18.325864
LOG614832,kyc-service,INFO,CACHE_HIT,2026-06-12 12:28:37.416844
LOG614833,notification-svc,INFO,REQUEST_OK,2026-04-02 13:55:54.535390
LOG614834,core-banking,ERROR,AUTH_FAILURE,2026-03-27 09:43:38.249650
LOG614835,ledger-svc,INFO,APP_START,2026-07-06 04:58:13.248559
LOG614836,notification-svc,INFO,REQUEST_OK,2026-07-21 03:30:16.094460
LOG614837,ledger-svc,INFO,REQUEST_OK,2026-06-30 09:20:44.561079
LOG614838,ledger-svc,INFO,CACHE_HIT,2026-04-11 04:46:46.047232
LOG614839,core-banking,INFO,APP_START,2026-07-25 03:09:56.251762
LOG614840,kyc-service,INFO,CACHE_HIT,2026-07-30 04:16:13.501161
LOG614841,ledger-svc,INFO,APP_START,2026-04-26 00:20:59.145386
LOG614842,auth-service,INFO,CACHE_HIT,2026-08-08 04:16:21.135585
LOG614843,payments-api,WARN,CACHE_MISS,2026-05-04 23:34:23.464609
LOG614844,kyc-service,WARN,SLOW_QUERY,2026-04-30 03:06:37.626779
LOG614845,kyc-service,ERROR,UPSTREAM_TIMEOUT,2026-05-10 11:13:40.283456
LOG614846,payments-api,INFO,CACHE_HIT,2026-05-21 10:24:29.129062
LOG614847,payments-api,INFO,CACHE_HIT,2026-06-03 19:39:41.184240
LOG614848,ledger-svc,INFO,APP_START,2026-08-07 03:32:43.203146
LOG614849,kyc-service,INFO,CACHE_HIT,2026-04-06 15:06:05.705477
LOG614850,notification-svc,INFO,APP_START,2026-06-05 12:47:11.251262
LOG614851,auth-service,INFO,CACHE_HIT,2026-03-07 18:32:51.772257
LOG614852,payments-api,INFO,CACHE_HIT,2026-05-05 07:27:28.621646
LOG614853,kyc-service,INFO,CACHE_HIT,2026-05-19 13:01:32.873177
LOG614854,auth-service,INFO,CACHE_HIT,2026-06-03 04:36:16.225372
LOG614855,payments-api,INFO,APP_START,2026-08-07 05:46:41.603560
LOG614856,notification-svc,WARN,RETRY_ATTEMPT,2026-05-05 10:03:47.375547
LOG614857,ledger-svc,WARN,CACHE_MISS,2026-04-23 22:35:27.101465
LOG614858,payments-api,INFO,REQUEST_OK,2026-03-19 06:54:26.020211
LOG614859,notification-svc,INFO,APP_START,2026-06-06 10:19:28.344109
LOG614860,core-banking,INFO,CACHE_HIT,2026-03-15 09:46:36.115335
LOG614861,kyc-service,INFO,CACHE_HIT,2026-08-17 21:23:20.893656
LOG614862,payments-api,INFO,APP_START,2026-06-06 22:05:52.735296
LOG614863,ledger-svc,INFO,APP_START,2026-02-22 10:24:46.081508
LOG614864,notification-svc,INFO,REQUEST_OK,2026-03-09 03:04:55.296222
LOG614865,payments-api,INFO,REQUEST_OK,2026-05-12 17:29:49.988806
LOG614866,core-banking,INFO,CACHE_HIT,2026-08-02 08:08:13.303330
LOG614867,notification-svc,WARN,SLOW_QUERY,2026-07-14 17:40:04.763817
LOG614868,core-banking,INFO,CACHE_HIT,2026-05-21 12:34:57.923537
LOG614869,auth-service,INFO,REQUEST_OK,2026-03-06 08:23:56.926773
LOG614870,auth-service,INFO,REQUEST_OK,2026-04-14 00:02:56.587714
LOG614871,ledger-svc,INFO,CACHE_HIT,2026-06-12 21:03:58.362656
LOG614872,kyc-service,INFO,REQUEST_OK,2026-08-05 03:27:18.056991
LOG614873,notification-svc,INFO,APP_START,2026-08-09 23:30:45.797085
LOG614874,core-banking,WARN,CACHE_MISS,2026-08-02 04:42:59.462087
LOG614875,payments-api,WARN,RETRY_ATTEMPT,2026-07-12 16:58:03.577312
LOG614876,payments-api,INFO,REQUEST_OK,2026-04-15 04:33:11.566458
LOG614877,kyc-service,INFO,REQUEST_OK,2026-04-19 20:42:27.573403
LOG614878,notification-svc,WARN,SLOW_QUERY,2026-04-06 00:24:25.110405
LOG614879,core-banking,INFO,REQUEST_OK,2026-07-14 07:01:37.947302
LOG614880,auth-service,WARN,RETRY_ATTEMPT,2026-04-30 14:46:24.479939
LOG614881,notification-svc,WARN,SLOW_QUERY,2026-04-08 09:51:21.152096
LOG614882,auth-service,INFO,APP_START,2026-05-12 09:23:16.442050
LOG614883,ledger-svc,INFO,CACHE_HIT,2026-04-16 13:58:17.077635
LOG614884,ledger-svc,INFO,APP_START,2026-07-05 13:42:29.774402
LOG614885,auth-service,INFO,APP_START,2026-03-11 07:34:59.503099
LOG614886,auth-service,WARN,CACHE_MISS,2026-03-06 18:44:41.056793
LOG614887,ledger-svc,WARN,CACHE_MISS,2026-05-22 15:02:54.225434
LOG614888,notification-svc,INFO,REQUEST_OK,2026-03-25 22:51:23.260957
LOG614889,auth-service,WARN,RETRY_ATTEMPT,2026-07-07 18:03:51.422658
LOG614890,notification-svc,INFO,CACHE_HIT,2026-03-12 22:06:45.556825
LOG614891,kyc-service,INFO,REQUEST_OK,2026-02-24 00:32:07.866807
LOG614892,auth-service,INFO,REQUEST_OK,2026-05-21 04:47:42.609193
LOG614893,auth-service,INFO,REQUEST_OK,2026-04-12 20:58:07.931909
LOG614894,payments-api,WARN,RETRY_ATTEMPT,2026-05-28 16:16:00.151223
LOG614895,core-banking,INFO,APP_START,2026-08-03 21:28:05.550091
LOG614896,ledger-svc,WARN,RETRY_ATTEMPT,2026-08-06 15:41:44.026080
LOG614897,payments-api,INFO,APP_START,2026-07-14 01:09:48.370415
LOG614898,core-banking,INFO,REQUEST_OK,2026-02-24 00:35:00.372938
LOG614899,payments-api,WARN,SLOW_QUERY,2026-06-29 01:48:01.366805
LOG614900,auth-service,INFO,REQUEST_OK,2026-06-01 12:09:37.818200
LOG614901,ledger-svc,INFO,CACHE_HIT,2026-04-28 09:53:34.745394
LOG614902,payments-api,ERROR,AUTH_FAILURE,2026-03-04 22:17:52.627831
LOG614903,ledger-svc,WARN,CACHE_MISS,2026-04-11 10:56:51.361879
LOG614904,ledger-svc,ERROR,AUTH_FAILURE,2026-07-18 02:04:11.968430
LOG614905,core-banking,INFO,REQUEST_OK,2026-05-13 06:13:08.586087
LOG614906,ledger-svc,INFO,APP_START,2026-07-21 03:26:08.302197
LOG614907,notification-svc,INFO,APP_START,2026-02-23 09:38:24.792681
LOG614908,core-banking,INFO,APP_START,2026-04-03 19:07:03.209160
LOG614909,kyc-service,INFO,REQUEST_OK,2026-06-16 14:08:36.535568
LOG614910,core-banking,INFO,CACHE_HIT,2026-05-17 15:12:28.118125
LOG614911,ledger-svc,INFO,REQUEST_OK,2026-07-08 05:24:21.264888
LOG614912,payments-api,INFO,REQUEST_OK,2026-05-27 20:21:12.330081
LOG614913,payments-api,INFO,REQUEST_OK,2026-06-04 15:43:17.458051
LOG614914,core-banking,ERROR,UPSTREAM_TIMEOUT,2026-08-11 23:57:08.983047
LOG614915,auth-service,WARN,SLOW_QUERY,2026-07-24 00:53:42.484926
LOG614916,notification-svc,WARN,CACHE_MISS,2026-07-29 06:12:05.030428
LOG614917,core-banking,INFO,CACHE_HIT,2026-03-12 21:59:57.237708
LOG614918,kyc-service,INFO,CACHE_HIT,2026-08-09 21:38:11.949302
LOG614919,core-banking,WARN,CACHE_MISS,2026-05-10 19:57:01.884965
LOG614920,core-banking,INFO,APP_START,2026-03-05 10:51:51.679205
LOG614921,auth-service,INFO,APP_START,2026-04-21 12:16:02.044041
LOG614922,ledger-svc,INFO,REQUEST_OK,2026-08-12 16:55:58.684393
LOG614923,auth-service,WARN,CACHE_MISS,2026-03-13 21:54:04.642780
LOG614924,auth-service,INFO,REQUEST_OK,2026-06-18 12:49:45.876669
LOG614925,payments-api,INFO,CACHE_HIT,2026-02-24 17:30:35.137944
LOG614926,ledger-svc,ERROR,UPSTREAM_TIMEOUT,2026-02-26 16:39:42.409593
LOG614927,kyc-service,INFO,CACHE_HIT,2026-08-14 04:31:01.064757
LOG614928,payments-api,WARN,CACHE_MISS,2026-07-27 16:14:25.920092
LOG614929,notification-svc,INFO,APP_START,2026-07-26 16:05:02.980576
LOG614930,kyc-service,INFO,REQUEST_OK,2026-06-20 17:46:17.944821
LOG614931,core-banking,INFO,APP_START,2026-05-15 13:15:42.607517
LOG614932,notification-svc,INFO,APP_START,2026-03-07 21:45:57.614981
LOG614933,kyc-service,INFO,APP_START,2026-06-23 11:10:49.827875
LOG614934,kyc-service,INFO,APP_START,2026-06-14 17:17:36.880574
LOG614935,notification-svc,ERROR,DB_CONN_FAILURE,2026-05-14 01:46:48.957768
LOG614936,auth-service,WARN,SLOW_QUERY,2026-06-27 20:58:38.663588
LOG614937,kyc-service,INFO,CACHE_HIT,2026-07-15 17:35:16.130968
LOG614938,payments-api,INFO,REQUEST_OK,2026-02-25 16:37:04.069476
LOG614939,notification-svc,INFO,APP_START,2026-08-07 21:45:52.738519
LOG614940,kyc-service,INFO,REQUEST_OK,2026-06-14 13:06:06.871090
LOG614941,auth-service,INFO,CACHE_HIT,2026-08-13 21:19:23.006382
LOG614942,auth-service,INFO,APP_START,2026-06-26 15:48:17.919647
LOG614943,core-banking,WARN,SLOW_QUERY,2026-07-02 14:12:11.365916
LOG614944,payments-api,INFO,APP_START,2026-04-01 13:01:35.006477
LOG614945,notification-svc,WARN,RETRY_ATTEMPT,2026-04-04 07:10:06.031184
LOG614946,payments-api,WARN,SLOW_QUERY,2026-07-05 18:37:53.703062
LOG614947,core-banking,WARN,CACHE_MISS,2026-04-04 05:24:24.771579
LOG614948,ledger-svc,INFO,REQUEST_OK,2026-05-25 13:05:13.194344
LOG614949,auth-service,INFO,APP_START,2026-07-27 00:37:29.878727
LOG614950,core-banking,INFO,CACHE_HIT,2026-04-06 05:08:10.031236
LOG614951,ledger-svc,INFO,REQUEST_OK,2026-06-26 00:57:33.855715
LOG614952,ledger-svc,ERROR,UPSTREAM_TIMEOUT,2026-03-25 15:53:31.335976
LOG614953,payments-api,INFO,APP_START,2026-05-13 03:04:42.086446
LOG614954,core-banking,INFO,REQUEST_OK,2026-07-18 13:30:40.206419
LOG614955,payments-api,INFO,CACHE_HIT,2026-03-11 09:31:38.015449
LOG614956,core-banking,INFO,REQUEST_OK,2026-07-08 12:54:33.931529
LOG614957,auth-service,INFO,REQUEST_OK,2026-05-09 13:57:35.421756
LOG614958,core-banking,INFO,REQUEST_OK,2026-05-24 00:26:33.502983
LOG614959,notification-svc,INFO,APP_START,2026-03-15 06:08:08.079616
LOG614960,ledger-svc,WARN,SLOW_QUERY,2026-05-01 23:51:03.573843
LOG614961,kyc-service,INFO,CACHE_HIT,2026-05-09 02:27:52.628506
LOG614962,auth-service,INFO,APP_START,2026-03-13 16:23:26.224877
LOG614963,notification-svc,INFO,CACHE_HIT,2026-06-01 13:18:55.407764
LOG614964,ledger-svc,INFO,REQUEST_OK,2026-03-12 23:33:59.243558
LOG614965,ledger-svc,INFO,APP_START,2026-03-15 12:37:36.791812
LOG614966,core-banking,INFO,REQUEST_OK,2026-07-16 07:58:25.662476
LOG614967,auth-service,INFO,REQUEST_OK,2026-06-04 15:36:23.327429
LOG614968,kyc-service,ERROR,DB_CONN_FAILURE,2026-03-06 00:51:48.092060
LOG614969,auth-service,ERROR,DB_CONN_FAILURE,2026-06-20 00:07:15.779380
LOG614970,payments-api,INFO,REQUEST_OK,2026-05-17 04:46:30.094018
LOG614971,core-banking,WARN,RETRY_ATTEMPT,2026-03-22 23:38:12.336395
LOG614972,payments-api,INFO,APP_START,2026-06-26 08:24:10.028398
LOG614973,kyc-service,INFO,APP_START,2026-07-05 02:26:14.131959
LOG614974,notification-svc,ERROR,UPSTREAM_TIMEOUT,2026-03-14 22:08:48.669734
LOG614975,payments-api,INFO,CACHE_HIT,2026-05-20 00:27:58.990685
LOG614976,core-banking,INFO,APP_START,2026-04-01 07:39:54.296418
LOG614977,ledger-svc,INFO,APP_START,2026-04-24 14:26:21.883904
LOG614978,auth-service,ERROR,UPSTREAM_TIMEOUT,2026-03-28 10:26:59.546162
LOG614979,notification-svc,INFO,CACHE_HIT,2026-04-27 01:46:41.495117
LOG614980,auth-service,ERROR,DB_CONN_FAILURE,2026-06-26 12:24:04.144956
LOG614981,kyc-service,INFO,APP_START,2026-04-05 14:27:46.942406
LOG614982,auth-service,INFO,APP_START,2026-06-13 13:49:20.048995
LOG614983,core-banking,INFO,APP_START,2026-06-09 18:02:43.755952
LOG614984,kyc-service,INFO,CACHE_HIT,2026-04-08 10:05:44.692466
LOG614985,ledger-svc,WARN,SLOW_QUERY,2026-07-01 06:20:48.448620
LOG614986,ledger-svc,INFO,CACHE_HIT,2026-03-20 08:21:03.907653
LOG614987,kyc-service,WARN,CACHE_MISS,2026-06-03 18:17:56.424591
LOG614988,kyc-service,INFO,CACHE_HIT,2026-02-21 14:47:16.540667
LOG614989,ledger-svc,INFO,REQUEST_OK,2026-06-14 05:04:12.639235
LOG614990,core-banking,WARN,CACHE_MISS,2026-06-07 18:29:28.389978
LOG614991,auth-service,INFO,CACHE_HIT,2026-08-07 04:43:21.281130
LOG614992,auth-service,INFO,REQUEST_OK,2026-04-05 03:09:31.886347
LOG614993,kyc-service,INFO,APP_START,2026-06-20 01:13:46.298594
LOG614994,payments-api,INFO,CACHE_HIT,2026-03-06 03:36:42.900077
LOG614995,auth-service,INFO,REQUEST_OK,2026-05-03 06:35:09.964408
LOG614996,kyc-service,INFO,APP_START,2026-04-15 20:44:31.281881
LOG614997,payments-api,INFO,REQUEST_OK,2026-04-29 00:26:58.992564
LOG614998,ledger-svc,INFO,APP_START,2026-08-05 04:40:09.619644
LOG614999,payments-api,INFO,REQUEST_OK,2026-06-02 06:45:10.190915
LOG615000,kyc-service,ERROR,TIMEOUT,2026-03-20 20:06:32.256384
LOG615001,auth-service,INFO,APP_START,2026-05-22 04:53:10.688031
LOG615002,ledger-svc,WARN,CACHE_MISS,2026-02-27 13:22:27.570819
LOG615003,payments-api,INFO,CACHE_HIT,2026-07-22 05:55:35.896449
LOG615004,ledger-svc,INFO,REQUEST_OK,2026-04-27 02:47:01.723222
LOG615005,auth-service,INFO,APP_START,2026-06-02 05:34:39.137269
LOG615006,auth-service,ERROR,TIMEOUT,2026-07-16 22:59:19.241595
LOG615007,ledger-svc,INFO,APP_START,2026-04-23 04:17:56.832244
LOG615008,payments-api,INFO,APP_START,2026-03-09 02:07:33.413488
LOG615009,notification-svc,INFO,APP_START,2026-05-22 22:24:48.719206
LOG615010,auth-service,INFO,APP_START,2026-04-08 23:13:45.413594
LOG615011,payments-api,WARN,CACHE_MISS,2026-02-21 23:59:07.344715
