transaction_id,account_id,customer_id,amount,currency,timestamp,beneficiary_id,channel
TXN321676,ACC214209,CUST107195,1236.48,INR,2025-12-29 23:00:11.872926,BENE44055,api
TXN321677,ACC210632,CUST100720,42890.34,INR,2025-09-21 14:21:35.765225,BENE29206,branch
TXN321678,ACC214036,CUST103018,26924.01,INR,2025-10-02 05:13:06.304853,BENE8998,mobile
TXN321679,ACC211774,CUST107109,6050.59,INR,2026-02-12 18:14:58.565041,BENE12957,mobile
TXN321680,ACC214507,CUST105601,12911.89,INR,2026-02-10 21:32:20.677810,BENE19074,branch
TXN321681,ACC214455,CUST103668,4250.35,INR,2026-06-20 15:42:55.103695,BENE34000,atm
TXN321682,ACC208009,CUST106472,1708.88,INR,2026-04-28 18:25:17.398836,BENE3443,branch
TXN321683,ACC202506,CUST102120,3122.52,EUR,2026-02-11 03:34:30.469434,BENE36203,branch
TXN321684,ACC211733,CUST103802,2013.4,INR,2026-08-19 17:22:27.985985,BENE7058,atm
TXN321685,ACC214463,CUST105956,3204.94,INR,2026-03-03 11:32:09.874699,BENE25051,api
TXN321686,ACC213246,CUST105519,2927.52,EUR,2026-05-28 03:10:53.493925,BENE7010,mobile
TXN321687,ACC211850,CUST101327,4022.03,INR,2026-04-21 23:23:34.966559,BENE35712,atm
TXN321688,ACC210400,CUST102930,9763.35,INR,2026-04-08 21:03:16.943781,BENE7504,atm
TXN321689,ACC214300,CUST100360,1221.08,INR,2026-08-06 20:53:48.096884,BENE49128,api
TXN321690,ACC210816,CUST102292,220.3,INR,2026-07-19 02:06:53.315761,BENE40938,branch
TXN321691,ACC202717,CUST102385,12688.46,INR,2025-11-02 09:05:20.118598,BENE12351,mobile
TXN321692,ACC213513,CUST109013,2622.54,INR,2026-03-10 03:50:18.064962,BENE26789,atm
TXN321693,ACC212203,CUST100788,4940.98,INR,2026-06-24 15:23:00.357245,BENE21221,web
TXN321694,ACC208789,CUST101421,680.95,INR,2025-09-02 23:54:23.773197,BENE30270,web
TXN321695,ACC213058,CUST101941,2650.73,INR,2025-10-29 23:45:09.642541,BENE39356,web
TXN321696,ACC207161,CUST103198,19975.99,INR,2026-05-28 11:27:07.073095,BENE28482,mobile
TXN321697,ACC200812,CUST103719,4591.34,INR,2025-08-21 16:55:56.155700,BENE91,mobile
TXN321698,ACC205231,CUST100678,2503.14,INR,2026-05-07 09:27:49.946312,BENE36293,mobile
TXN321699,ACC203933,CUST101193,8472.2,INR,2026-05-23 13:15:44.688599,BENE6819,branch
TXN321700,ACC205195,CUST100895,23752.98,INR,2026-07-01 00:22:55.738587,BENE47887,mobile
TXN321701,ACC207051,CUST999496,2133.62,INR,2026-08-04 04:28:21.130285,BENE29983,atm
TXN321702,ACC202234,CUST103522,13317.24,INR,2026-01-15 05:00:14.574437,BENE13460,atm
TXN321703,ACC214309,CUST104695,931.97,INR,2026-05-21 12:36:16.865582,BENE14740,branch
TXN321704,ACC211571,CUST104752,40543.74,INR,2026-08-10 05:52:13.297842,BENE44756,branch
TXN321705,ACC205379,CUST108423,4810.13,EUR,2026-04-22 05:07:05.280008,BENE2134,mobile
TXN321706,ACC210314,CUST108687,3441.98,INR,2026-03-11 07:23:40.481148,BENE11943,mobile
TXN321707,ACC210328,CUST103814,3515.07,INR,2025-10-31 14:29:35.949961,BENE3982,atm
TXN321708,ACC200993,CUST101538,4794.31,INR,2026-05-20 15:01:11.251759,BENE14030,mobile
TXN321709,ACC206160,CUST107176,8489.77,INR,2025-09-26 09:14:33.991827,BENE3354,web
TXN321710,ACC209850,CUST101696,4152.06,INR,2026-03-12 01:41:27.899379,BENE41036,api
TXN321711,ACC209890,CUST109909,30758.78,USD,2026-05-26 22:00:26.520560,BENE25616,mobile
TXN321712,ACC210018,CUST108745,17127.52,INR,2025-09-26 02:24:12.775225,BENE39498,branch
TXN321713,ACC207510,CUST109300,2945.77,INR,2026-02-18 00:47:07.482674,BENE15183,branch
TXN321714,ACC202078,CUST109214,1041659.52,INR,2026-04-11 15:31:40.122808,BENE31369,web
TXN321715,ACC201995,CUST100615,5561.13,INR,2026-07-20 13:34:28.284492,BENE9541,branch
TXN321716,ACC211888,CUST105084,7089.36,INR,2026-07-11 18:19:49.185822,BENE37857,atm
TXN321717,ACC205589,CUST101365,3129.66,INR,2026-08-06 04:07:32.822892,BENE41502,web
TXN321718,ACC210968,CUST105590,4317.13,INR,2025-12-09 14:18:09.036404,BENE13415,mobile
TXN321719,ACC206091,CUST100481,9139.88,INR,2026-08-17 15:19:40.955683,BENE26480,mobile
TXN321720,ACC205020,CUST106691,16756.23,INR,2026-04-25 00:39:23.396057,BENE49011,atm
TXN321721,ACC204991,CUST106136,2036.71,INR,2026-05-15 11:01:14.685072,BENE27993,mobile
TXN321722,ACC205823,CUST100343,505.52,INR,2026-03-05 05:29:58.541249,BENE1750,web
TXN321723,ACC201250,CUST100765,3162.44,INR,2026-05-11 17:35:59.643424,BENE6728,mobile
TXN321724,ACC209184,CUST101144,658.39,INR,2026-05-18 00:47:57.831916,BENE20471,mobile
TXN321725,ACC214814,CUST102482,1593.04,GBP,2026-08-10 07:08:04.778596,BENE4852,branch
TXN321726,ACC207634,CUST100829,270.95,INR,2025-10-13 18:13:33.774278,BENE32472,web
TXN321727,ACC205487,CUST109416,23379.88,INR,2025-12-04 20:13:05.441436,BENE11340,mobile
TXN321728,ACC204941,CUST102303,591.53,INR,2025-09-03 11:28:09.278929,BENE47316,mobile
TXN321729,ACC207752,CUST101076,48901.3,INR,2026-01-22 12:51:57.606049,BENE22246,mobile
TXN321730,ACC213863,CUST999837,643.36,INR,2026-02-03 02:55:34.806560,BENE22036,api
TXN321731,ACC208791,CUST108428,13292.65,INR,2025-12-02 05:32:58.908691,BENE13503,web
TXN321732,ACC212217,CUST104214,3016.03,INR,2026-05-03 12:57:56.604358,BENE27369,web
TXN321733,ACC210663,CUST106693,12355.54,INR,2025-12-15 22:37:46.701971,BENE46427,branch
TXN321734,ACC202498,CUST108171,11252.68,INR,2025-09-13 23:48:41.645188,BENE14909,mobile
TXN321735,ACC207243,CUST101707,1425.68,INR,2026-07-23 02:41:51.831191,BENE38993,branch
TXN321736,ACC212898,CUST106844,30448.34,USD,2025-11-02 16:36:23.181809,BENE21035,api
TXN321737,ACC207823,CUST108370,1017.33,INR,2026-03-03 01:36:17.084375,BENE28415,branch
TXN321738,ACC211845,CUST106306,3331.46,INR,2025-11-03 00:47:48.445514,BENE36168,branch
TXN321739,ACC201013,CUST100976,36900.05,INR,2025-08-30 18:29:54.317869,BENE42793,branch
TXN321740,ACC202931,CUST103588,7200.64,INR,2026-06-09 23:17:45.745770,BENE41676,branch
TXN321741,ACC202662,CUST102575,3789.6,INR,2026-06-11 22:07:16.166464,BENE8769,mobile
TXN321742,ACC201733,CUST100882,4782.31,INR,2026-05-06 21:51:39.678615,BENE19034,web
TXN321743,ACC204025,CUST106472,6183.16,INR,2025-11-21 06:20:16.555578,BENE14908,mobile
TXN321744,ACC203790,CUST105707,15672.58,INR,2026-03-14 03:31:20.559978,BENE1182,mobile
TXN321745,ACC213431,CUST104839,9078.55,INR,2026-03-30 15:33:56.473051,BENE19059,atm
TXN321746,ACC213683,CUST105967,3126.55,INR,2026-05-06 05:17:54.127246,BENE26094,mobile
TXN321747,ACC210445,CUST103622,9214.06,INR,2025-09-16 18:32:38.760137,BENE29727,mobile
TXN321748,ACC202705,CUST109789,489.9,INR,2026-03-22 08:39:30.389805,BENE3859,mobile
TXN321749,ACC209887,CUST105502,8678.82,INR,2026-06-02 11:14:45.828178,BENE44289,api
TXN321750,ACC212120,CUST102518,2802.74,INR,2026-05-27 05:53:11.034280,BENE34023,web
TXN321751,ACC206495,CUST106914,3487.7,INR,2026-07-23 06:00:50.406413,BENE23342,mobile
TXN321752,ACC211774,CUST107109,8292.43,INR,2026-08-06 14:09:08.840542,BENE5506,mobile
TXN321753,ACC205552,CUST106209,12018.92,INR,2026-01-07 08:40:53.558463,BENE3002,mobile
TXN321754,ACC209625,CUST100558,1338.67,INR,2026-08-14 10:49:38.564025,BENE42053,branch
TXN321755,ACC210206,CUST104251,5341.45,INR,2026-02-02 23:08:54.035329,BENE46903,web
TXN321756,ACC201778,CUST100536,1034.44,EUR,2026-06-12 20:42:33.878393,BENE6355,mobile
TXN321757,ACC207010,CUST103672,7163.49,USD,2025-09-19 06:57:16.214598,BENE46592,mobile
TXN321758,ACC210229,CUST100519,966.45,INR,2025-10-18 02:02:41.931716,BENE26606,atm
TXN321759,ACC203957,CUST101666,1484.33,INR,2026-02-25 17:00:22.400518,BENE43498,branch
TXN321760,ACC203198,CUST108656,11908.31,INR,2026-05-07 09:55:52.161754,BENE41516,web
TXN321761,ACC211613,CUST108501,3776.5,INR,2026-02-04 01:44:23.762228,BENE45098,mobile
TXN321762,ACC208389,CUST103834,5267.07,INR,2026-08-08 05:30:07.187661,BENE8418,mobile
TXN321763,ACC203057,CUST105808,2022.21,INR,2026-05-13 19:04:13.823378,BENE1065,web
TXN321764,ACC213605,CUST108375,10218.65,GBP,2025-12-10 07:46:51.443996,BENE31963,mobile
TXN321765,ACC214851,CUST103343,1069.84,INR,2026-04-23 04:54:58.916298,BENE13963,api
TXN321766,ACC201511,CUST109916,3705.41,INR,2026-07-16 09:42:43.170764,BENE40654,mobile
TXN321767,ACC207961,CUST100265,3459.21,GBP,2025-11-07 05:06:02.723530,BENE30094,mobile
TXN321768,ACC211336,CUST107902,6193.4,INR,2026-04-21 14:10:22.297957,BENE12408,web
TXN321769,ACC211297,CUST105850,4688.33,INR,2025-10-15 20:11:14.586502,BENE29106,web
TXN321770,ACC214794,CUST101807,4756.76,INR,2026-05-11 12:31:31.577678,BENE26203,web
TXN321771,ACC214773,CUST108053,1392.29,INR,2025-11-18 06:15:08.797155,BENE11411,web
TXN321772,ACC208618,CUST101517,708.11,INR,2026-05-27 02:33:41.452943,BENE46991,web
TXN321773,ACC200126,CUST105066,4317.4,INR,2026-03-09 02:35:33.566132,BENE44218,mobile
TXN321774,ACC212671,CUST106435,4430.53,INR,2025-11-27 20:10:13.719262,BENE26210,mobile
TXN321775,ACC214745,CUST102642,1769.57,INR,2026-07-23 02:27:50.031313,BENE17721,mobile
TXN321776,ACC205057,CUST101624,476.73,INR,2026-07-27 01:56:07.657057,BENE8433,mobile
TXN321777,ACC210040,CUST109309,25726.18,USD,2026-06-17 06:33:44.511097,BENE9952,mobile
TXN321778,ACC203065,CUST100089,6639.96,INR,2026-05-29 03:29:54.335419,BENE40420,mobile
TXN321779,ACC210938,CUST104423,10030.51,INR,2026-03-05 09:59:51.129234,BENE7679,mobile
TXN321780,ACC207273,CUST101519,4434.75,INR,2026-04-17 11:11:36.657859,BENE2118,branch
TXN321781,ACC213204,CUST103181,580.53,INR,2026-07-01 07:29:02.247498,BENE14356,mobile
TXN321782,ACC211973,CUST108084,1182.91,INR,2026-01-15 18:28:31.716181,BENE4270,mobile
TXN321783,ACC206814,CUST100916,7073.84,INR,2026-02-22 05:00:54.116594,BENE23608,api
TXN321784,ACC209779,CUST100389,16612.33,INR,2026-05-18 08:33:56.283682,BENE36505,atm
TXN321785,ACC203010,CUST109289,3388.88,USD,2026-06-20 08:10:13.244006,BENE33393,mobile
TXN321786,ACC209363,CUST103240,11042.99,INR,2026-07-19 03:08:44.320663,BENE14595,web
TXN321787,ACC206919,CUST100323,308.11,XXX,2026-01-16 19:58:16.035386,BENE44763,mobile
TXN321788,ACC203142,CUST100872,807.61,INR,2025-09-30 12:01:35.190505,BENE23457,web
TXN321789,ACC214584,CUST102393,5659.44,INR,2026-01-30 17:35:22.632590,BENE36854,mobile
TXN321790,ACC211322,CUST105447,6992.73,INR,2025-10-02 02:27:13.688815,BENE9044,branch
TXN321791,ACC206137,CUST103652,2473.05,INR,2025-11-04 16:32:47.471849,BENE1398,mobile
TXN321792,ACC206696,CUST102084,21827.08,INR,2026-03-15 17:23:02.493746,BENE45336,api
TXN321793,ACC203506,CUST107036,888.33,INR,2026-01-21 14:42:57.570236,BENE30481,mobile
TXN321794,ACC207326,CUST103541,4881.65,INR,2025-09-12 20:51:12.143799,BENE34672,web
TXN321795,ACC214615,CUST101858,3819.99,INR,2026-03-23 13:58:38.355950,BENE17782,web
TXN321796,ACC209424,CUST109354,2788.56,INR,2025-09-10 22:03:27.626426,BENE19644,mobile
TXN321797,ACC208679,CUST109540,9105.47,INR,2026-01-17 19:05:20.943141,BENE2191,web
TXN321798,ACC206385,CUST101182,3674.35,INR,2026-05-01 23:43:01.197200,BENE9501,web
TXN321799,ACC210052,CUST109787,254.65,EUR,2025-09-03 05:23:30.383918,BENE1500,branch
TXN321800,ACC203263,CUST102804,4653.79,INR,2026-04-21 02:34:02.467505,BENE11879,atm
TXN321801,ACC214651,CUST100063,9412.64,INR,2025-10-16 00:45:11.888981,BENE16983,mobile
TXN321802,ACC211566,CUST108086,946.23,INR,2025-10-19 09:06:33.451223,BENE43832,atm
TXN321803,ACC200463,CUST103284,11075.33,INR,2025-10-12 23:02:47.916030,BENE13884,branch
TXN321804,ACC206400,CUST104319,4213.74,INR,2026-05-20 01:18:22.050223,BENE24372,web
TXN321805,ACC212494,CUST105567,979.74,INR,2026-01-20 18:43:32.006404,BENE5853,api
TXN321806,ACC210094,CUST103205,5908.22,INR,2026-03-25 21:04:23.839651,BENE26839,branch
TXN321807,ACC209539,CUST102599,1090.79,INR,2026-02-17 04:47:15.509079,BENE9377,mobile
TXN321808,ACC214212,CUST103509,5922.9,INR,2026-01-20 13:10:27.832999,BENE32325,atm
TXN321809,ACC203492,CUST105073,11333.13,INR,2025-11-01 13:59:29.885953,BENE29013,mobile
TXN321810,ACC210694,CUST107854,87698.87,INR,2026-08-14 21:56:59.165057,BENE42493,mobile
TXN321811,ACC208177,CUST102347,7845.38,INR,2026-07-03 18:40:57.271255,BENE2281,mobile
TXN321812,ACC206972,CUST105326,1622.83,N/A,2025-08-28 12:02:11.284567,BENE48922,branch
TXN321813,ACC203777,CUST104633,487.98,INR,2026-05-02 10:41:34.484314,BENE40785,mobile
TXN321814,ACC208893,CUST100361,8835.11,USD,2026-03-02 13:03:19.514836,BENE24004,branch
TXN321815,ACC208190,CUST100418,2469.46,GBP,2026-06-07 08:32:48.986170,BENE14951,mobile
TXN321816,ACC204744,CUST109225,188.8,INR,2026-05-13 15:17:48.682417,BENE23729,mobile
TXN321817,ACC203845,CUST107110,2323.69,INR,2026-06-04 09:03:36.923442,BENE21338,mobile
TXN321818,ACC209354,CUST108793,1198.5,INR,2026-03-03 13:27:01.232680,BENE40629,mobile
TXN321819,ACC200305,CUST102305,46111.4,INR,2025-12-22 18:40:28.363226,BENE48656,mobile
TXN321820,ACC206091,CUST100481,1428.55,INR,2026-06-01 02:10:31.235893,BENE24128,api
TXN321821,ACC201429,CUST102881,3331.49,EUR,2025-09-03 06:40:38.744209,BENE7544,web
TXN321822,ACC209429,CUST101634,4350.61,INR,2026-02-08 16:57:34.512796,BENE31248,web
TXN321823,ACC207791,CUST101438,5769.69,INR,2026-02-25 00:48:58.426822,BENE44053,mobile
TXN321824,ACC208939,CUST109251,16203.99,INR,2026-04-04 19:05:15.708108,BENE45673,mobile
TXN321825,ACC200621,CUST100680,7056.5,INR,2026-05-14 09:16:48.654496,BENE48144,mobile
TXN321826,ACC207299,CUST106437,2549.8,INR,2026-04-20 05:17:58.166920,BENE26042,mobile
TXN321827,ACC208129,CUST105722,2220.78,INR,2025-08-26 15:22:54.182936,BENE43941,mobile
TXN321828,ACC214524,CUST105987,2016.25,EUR,2025-09-15 10:36:06.109084,BENE6855,mobile
TXN321829,ACC211891,CUST104655,51458.52,INR,2026-03-15 12:46:13.535439,BENE46549,branch
TXN321830,ACC212549,CUST103493,4463.42,EUR,2026-08-15 00:19:29.967731,BENE27398,web
TXN321831,ACC206760,CUST107580,6265.95,INR,2025-11-05 18:34:18.889011,BENE48087,api
TXN321832,ACC205105,CUST106831,4778.13,INR,2026-07-22 04:08:59.132455,BENE32395,atm
TXN321833,ACC201957,CUST108233,572.97,INR,2026-01-30 05:10:54.813520,BENE4533,mobile
TXN321834,ACC203380,CUST108991,29291.59,INR,2026-07-20 05:13:54.328826,BENE27369,web
TXN321835,ACC203639,CUST107846,1477.3,GBP,2025-10-29 08:02:22.354416,BENE19637,web
TXN321836,ACC213903,CUST101049,4122.77,INR,2026-03-31 16:08:26.090449,BENE46857,api
TXN321837,ACC211728,CUST102884,6373.16,INR,2025-10-04 21:38:14.974476,BENE33423,web
TXN321838,ACC202198,CUST106824,1072.05,INR,2026-03-02 02:14:12.660524,BENE17191,api
TXN321839,ACC206138,CUST107568,3400.22,INR,2026-04-10 02:14:19.425566,BENE32496,web
TXN321840,ACC204084,CUST108960,6523.22,INR,2025-09-13 00:55:53.074915,BENE16622,branch
TXN321841,ACC214473,CUST100682,41412.95,USD,2026-07-25 01:55:56.398962,BENE39078,mobile
TXN321842,ACC214921,CUST107340,953.79,INR,2026-06-25 10:38:40.436966,BENE24540,mobile
TXN321843,ACC207387,CUST105474,11274.48,INR,2026-05-20 08:36:21.988783,BENE13087,web
TXN321844,ACC207122,CUST109366,16518.6,INR,2025-10-24 06:09:43.655473,BENE14199,atm
TXN321845,ACC212101,CUST104863,1345.7,INR,2026-01-11 00:10:49.016706,BENE45734,web
TXN321846,ACC213567,CUST109316,6815.36,INR,2026-06-09 21:04:12.901323,BENE46912,mobile
TXN321847,ACC208534,CUST106961,17672.19,INR,2025-11-17 01:36:41.940018,BENE4081,atm
TXN321848,ACC208688,CUST108375,22544.87,GBP,2026-05-25 06:17:53.530138,BENE46093,api
TXN321849,ACC203381,CUST108674,1379.28,INR,2026-02-18 09:59:08.976659,BENE19927,atm
TXN321850,ACC208728,CUST104083,5791.81,USD,2026-04-28 18:39:02.188034,BENE5394,branch
TXN321851,ACC204238,CUST100624,47323.27,INR,2026-08-12 05:11:49.429027,BENE48093,branch
TXN321852,ACC211457,CUST105871,1661.66,INR,2026-07-05 22:38:43.299801,BENE18104,atm
TXN321853,ACC214344,CUST106670,16223.57,INR,2026-01-20 07:11:51.801128,BENE28472,web
TXN321854,ACC200434,CUST107075,21772.95,INR,2025-10-08 09:52:33.997272,BENE37455,mobile
TXN321855,ACC204221,CUST109947,37403.66,INR,2026-06-16 03:27:02.972006,BENE29890,mobile
TXN321856,ACC203249,CUST104098,1290.87,INR,2026-05-08 18:33:52.941717,BENE48948,branch
TXN321857,ACC204612,CUST107396,3561.66,GBP,2026-07-23 10:31:19.335774,BENE10093,mobile
TXN321858,ACC210211,CUST105424,12020.59,INR,2026-01-19 07:32:08.210101,BENE16542,mobile
TXN321859,ACC214495,CUST107287,9034.43,INR,2026-01-10 07:45:23.526861,BENE19644,mobile
TXN321860,ACC214329,CUST107457,537.87,INR,2026-05-14 05:11:25.868238,BENE15358,mobile
TXN321861,ACC203883,CUST108682,32833.59,INR,2025-12-20 06:35:04.114623,BENE24776,web
TXN321862,ACC212918,CUST104904,2182.45,INR,2025-12-25 16:42:43.099807,BENE28540,api
TXN321863,ACC209859,CUST100741,1498.09,INR,2025-08-27 07:26:39.024114,BENE26183,web
TXN321864,ACC202494,CUST104518,20877.63,USD,2026-04-21 22:04:28.458699,BENE4560,api
TXN321865,ACC212582,CUST106678,3192.87,INR,2026-07-12 22:49:23.061686,BENE4051,web
TXN321866,ACC207783,CUST106359,37347.75,USD,2026-08-10 05:49:41.135956,BENE35337,web
TXN321867,ACC214726,CUST104475,4035.02,INR,2025-11-25 01:43:13.312659,BENE35652,mobile
TXN321868,ACC211549,CUST103167,4919.37,INR,2026-01-26 18:26:33.344222,BENE34220,mobile
TXN321869,ACC204768,CUST103362,3533.62,INR,2025-09-12 00:49:33.809717,BENE46299,mobile
TXN321870,ACC206919,CUST100323,1222.89,INR,2025-10-19 03:27:38.499441,BENE1354,atm
TXN321871,ACC204684,CUST100983,10799.85,INR,2026-08-10 04:34:35.649834,BENE23505,web
TXN321872,ACC202974,CUST106699,13928.52,USD,2026-02-07 02:44:43.275856,BENE23179,mobile
TXN321873,ACC214750,CUST104112,11224.26,USD,2026-03-08 12:19:34.441703,BENE34397,mobile
TXN321874,ACC212964,CUST102799,9771.53,USD,2025-12-20 23:42:16.002899,BENE547,branch
TXN321875,ACC214527,CUST104482,19213.53,USD,2025-09-06 12:15:02.147400,BENE35265,branch
TXN321876,ACC214470,CUST105735,2914.57,INR,2026-04-26 07:19:21.966284,BENE41585,mobile
TXN321877,ACC202899,CUST109522,17401.42,USD,2025-12-17 04:56:22.055521,BENE27389,mobile
TXN321878,ACC205327,CUST108759,11215.2,INR,2025-10-27 15:50:02.433700,BENE11764,mobile
TXN321879,ACC205488,CUST101594,4355.02,INR,2026-06-24 10:35:11.378481,BENE32487,branch
TXN321880,ACC209448,CUST103800,2612.36,EUR,2026-05-11 22:05:51.928426,BENE20808,api
TXN321881,ACC210878,CUST107609,3608.5,INR,2025-10-10 21:43:17.551641,BENE3030,atm
TXN321882,ACC209548,CUST109474,1249.82,INR,2026-03-10 19:20:17.330769,BENE20547,web
TXN321883,ACC207095,CUST104911,10814.56,INR,2025-09-14 06:56:10.971431,BENE3992,atm
TXN321884,ACC205514,CUST109519,6706.51,INR,2026-04-01 12:42:03.284934,BENE47465,api
TXN321885,ACC211247,CUST105850,4851.1,INR,2025-10-13 13:43:17.965855,BENE7525,atm
TXN321886,ACC209276,CUST101839,6870.24,INR,2025-09-20 10:59:42.715621,BENE16741,web
TXN321887,ACC213050,CUST108447,27522.1,EUR,2025-11-08 16:52:42.280341,BENE38302,branch
TXN321888,ACC212449,CUST101498,5953.12,INR,2026-06-28 20:23:04.655788,BENE45336,mobile
TXN321889,ACC205168,CUST108187,15839.48,GBP,2026-08-03 10:10:39.774291,BENE30940,mobile
TXN321890,ACC204436,CUST103131,14066.62,USD,2025-09-20 05:23:55.148506,BENE7860,mobile
TXN321891,ACC214591,CUST105707,2532.61,INR,2026-03-23 07:33:59.526429,BENE36655,api
TXN321892,ACC207225,CUST103804,17029.59,INR,2026-03-11 14:46:55.380437,BENE22186,mobile
TXN321893,ACC213601,CUST104829,7378.24,USD,2026-04-09 15:48:11.525193,BENE40160,mobile
TXN321894,ACC201588,CUST106904,8013.39,INR,2026-07-16 08:09:44.782075,BENE6141,mobile
TXN321895,ACC202337,CUST102020,3916.75,INR,2025-11-25 05:49:50.629224,BENE29616,web
TXN321896,ACC210602,CUST102947,869.35,INR,2025-11-01 04:20:47.267250,BENE38096,mobile
TXN321897,ACC210404,CUST999321,449.12,USD,2026-01-13 12:36:31.524760,BENE36391,web
TXN321898,ACC204209,CUST103429,1143.15,INR,2025-11-17 09:03:32.418641,BENE39017,api
TXN321899,ACC203372,CUST104913,7503.7,INR,2026-01-17 00:35:14.488879,BENE22864,mobile
TXN321900,ACC208423,CUST100593,2445.41,INR,2025-11-09 15:29:44.647094,BENE3975,web
TXN321901,ACC206925,CUST105398,1654.56,N/A,2026-04-17 15:57:59.785453,BENE39465,mobile
TXN321902,ACC206467,CUST106841,5213.62,INR,2026-07-05 15:20:14.362622,BENE845,branch
TXN321903,ACC204047,CUST100275,2361.82,INR,2026-06-09 22:21:46.036049,BENE44725,branch
TXN321904,ACC211113,CUST100063,15532.42,INR,2026-01-29 20:52:07.544738,BENE36230,api
TXN321905,ACC213278,CUST101451,17994.16,INR,2026-01-06 12:45:16.849962,BENE19934,mobile
TXN321906,ACC204209,CUST103429,16282.32,INR,2026-01-30 06:55:40.865850,BENE652,api
TXN321907,ACC209841,CUST106627,9306.7,INR,2026-02-12 19:46:26.774454,BENE14207,atm
TXN321908,ACC214068,CUST105448,1668.6,INR,2025-11-26 10:50:10.791888,BENE24930,mobile
TXN321909,ACC213648,CUST108516,5959.75,INR,2025-08-21 08:03:02.226790,BENE1457,web
TXN321910,ACC210528,CUST109157,5629.63,INR,2025-12-04 12:22:58.194009,BENE22719,atm
TXN321911,ACC206156,CUST107281,8177.65,INR,2025-10-22 02:23:01.859998,BENE26196,atm
TXN321912,ACC209982,CUST101166,-4480.92,INR,2025-10-28 19:55:42.675273,BENE24189,mobile
TXN321913,ACC214381,CUST100155,7711.92,INR,2026-09-06 00:00:00.000000,BENE7327,mobile
TXN321914,ACC206545,CUST105831,4545.77,USD,2026-03-19 21:56:07.492101,BENE22698,web
TXN321915,ACC213638,CUST104262,17915.57,INR,2026-03-26 04:07:14.933663,BENE39698,api
TXN321916,ACC201573,CUST102624,1462.03,USD,2026-08-10 22:12:10.043497,BENE18729,web
TXN321917,ACC206984,CUST109326,5559.94,INR,2026-08-02 02:31:26.575898,BENE16608,mobile
TXN321918,ACC202611,CUST107885,5703.38,INR,2025-11-02 04:58:58.047797,BENE44110,mobile
TXN321919,ACC210305,CUST107542,2052.83,INR,2025-10-31 16:51:40.831036,BENE31587,web
TXN321920,ACC204157,CUST106346,2293.9,INR,2025-10-07 18:14:16.610304,BENE12259,mobile
TXN321921,ACC211727,CUST106843,2158.92,INR,2026-03-15 22:56:36.144028,BENE10168,mobile
TXN321922,ACC200931,CUST102546,10337.33,INR,2025-11-25 18:52:26.965922,BENE15915,mobile
TXN321923,ACC207248,CUST100278,1677.04,INR,2026-07-19 09:37:42.037405,BENE37773,api
TXN321924,ACC209650,CUST101879,1467.9,INR,2026-06-22 06:28:00.679971,BENE16515,mobile
TXN321925,ACC210197,CUST100275,1340.39,INR,2026-08-03 00:48:10.998791,BENE5784,mobile
TXN321926,ACC200615,CUST105928,4909.88,INR,2026-05-17 08:26:44.968164,BENE2518,mobile
TXN321927,ACC205677,CUST108946,1193.65,INR,2026-05-24 00:40:38.349307,BENE13232,mobile
TXN321928,ACC206678,CUST108447,2967.77,INR,2026-07-02 23:29:58.432455,BENE3357,api
TXN321929,ACC205126,CUST105781,7536.47,INR,2026-02-11 08:11:38.159689,BENE29279,api
TXN321930,ACC212542,CUST100415,11606.5,INR,2025-12-15 12:02:03.245848,BENE3171,mobile
TXN321931,ACC206776,CUST106593,40864.18,INR,2025-11-14 22:20:08.851926,BENE46732,api
TXN321932,ACC201963,CUST100207,3588.88,INR,2026-08-03 08:48:05.129914,BENE18336,branch
TXN321933,ACC206860,CUST107414,10441.57,INR,2026-07-21 04:09:09.488800,BENE7935,web
TXN321934,ACC213400,CUST107972,6823.25,INR,2025-10-21 12:41:31.952889,BENE6197,atm
TXN321935,ACC207822,CUST101450,3121.72,INR,2026-04-28 15:14:51.210813,BENE34194,branch
TXN321936,ACC205967,CUST102279,2232.66,GBP,2026-08-15 14:23:27.753033,BENE3768,branch
TXN321937,ACC210630,CUST106734,6807.81,INR,2025-10-18 03:09:57.744601,BENE27771,web
TXN321938,ACC209761,CUST107306,9481.27,INR,2026-02-20 12:55:00.214038,BENE47012,web
TXN321939,ACC205131,CUST106677,3559.5,USD,2026-01-01 09:09:04.743695,BENE16649,mobile
TXN321940,ACC209099,CUST109686,4232.13,INR,2025-12-16 07:44:37.836338,BENE42537,branch
TXN321941,ACC201497,CUST109574,23370.97,USD,2026-01-23 03:43:36.232261,BENE11213,branch
TXN321942,ACC205774,CUST101989,31289.75,INR,2026-07-02 12:23:47.207658,BENE16722,web
TXN321943,ACC205003,CUST109561,3263.01,INR,2026-03-31 05:12:51.878496,BENE1369,web
TXN321944,ACC206525,CUST106460,6823.02,INR,2026-05-09 23:09:17.357964,BENE19212,mobile
TXN321945,ACC214826,CUST104092,12459.81,INR,2026-07-13 17:58:24.654614,BENE7972,mobile
TXN321946,ACC202427,CUST108030,4670.76,USD,2026-08-02 18:50:01.379035,BENE39837,branch
TXN321947,ACC204410,CUST108809,2678.48,USD,2025-11-13 12:57:59.025797,BENE43813,mobile
TXN321948,ACC214676,CUST103681,6423.94,INR,2026-02-18 13:58:28.710504,BENE42973,branch
